用户号码,开始时间,开始基站,开始基站经度,开始基站纬度,结束时间,结束基站,结束基站经度,结束基站纬度,停留时间
f582402c-8e7e-4d9b-82ad-47f118211735,20180827093124,9895064,118.74228,32.05668,20180827103955,4294967295,0,0,4111
f582402c-8e7e-4d9b-82ad-47f118211735,20180827112241,4294967295,0,0,20180827112332,9895063,118.74228,32.05668,51
f582402c-8e7e-4d9b-82ad-47f118211735,20180827112332,9895063,118.74228,32.05668,20180827112346,84862982,118.739602,32.05798,14
f582402c-8e7e-4d9b-82ad-47f118211735,20180827112346,84862982,118.739602,32.05798,20180827112351,9895067,118.74228,32.05668,5
f582402c-8e7e-4d9b-82ad-47f118211735,20180827112351,9895067,118.74228,32.05668,20180827112410,9895063,118.74228,32.05668,19
f582402c-8e7e-4d9b-82ad-47f118211735,20180827112410,9895063,118.74228,32.05668,20180827121619,9895064,118.74228,32.05668,3129
f582402c-8e7e-4d9b-82ad-47f118211735,20180827121619,9895064,118.74228,32.05668,20180827123050,9895063,118.74228,32.05668,871
f582402c-8e7e-4d9b-82ad-47f118211735,20180827123050,9895063,118.74228,32.05668,20180827123213,4294967295,0,0,83
f582402c-8e7e-4d9b-82ad-47f118211735,20180827123213,4294967295,0,0,20180827123311,9895063,118.74228,32.05668,58
f582402c-8e7e-4d9b-82ad-47f118211735,20180827123311,9895063,118.74228,32.05668,20180827123520,4294967295,0,0,129
f582402c-8e7e-4d9b-82ad-47f118211735,20180827123520,4294967295,0,0,20180827123627,9895064,118.74228,32.05668,67
f582402c-8e7e-4d9b-82ad-47f118211735,20180827123627,9895064,118.74228,32.05668,20180827123831,9895063,118.74228,32.05668,124
f582402c-8e7e-4d9b-82ad-47f118211735,20180827123831,9895063,118.74228,32.05668,20180827123851,4294967295,0,0,20
f582402c-8e7e-4d9b-82ad-47f118211735,20180827123851,4294967295,0,0,20180827123903,9895063,118.74228,32.05668,12
f582402c-8e7e-4d9b-82ad-47f118211735,20180827123903,9895063,118.74228,32.05668,20180827124013,41737,118.81488,31.93437,70
f582402c-8e7e-4d9b-82ad-47f118211735,20180827124013,41737,118.81488,31.93437,20180827130513,9895064,118.74228,32.05668,1500
f582402c-8e7e-4d9b-82ad-47f118211735,20180827130513,9895064,118.74228,32.05668,20180827134450,9895063,118.74228,32.05668,2377
f582402c-8e7e-4d9b-82ad-47f118211735,20180827134450,9895063,118.74228,32.05668,20180827134511,84862983,118.7388511,32.0542501,21
f582402c-8e7e-4d9b-82ad-47f118211735,20180827140052,60938,119.61518,34.55597,20180827140307,9895063,118.74228,32.05668,135
f582402c-8e7e-4d9b-82ad-47f118211735,20180827140307,9895063,118.74228,32.05668,20180827142907,41737,118.81488,31.93437,1560
f582402c-8e7e-4d9b-82ad-47f118211735,20180827142907,41737,118.81488,31.93437,20180827144122,9895064,118.74228,32.05668,735
f582402c-8e7e-4d9b-82ad-47f118211735,20180827144122,9895064,118.74228,32.05668,20180827144142,4294967295,0,0,20
f582402c-8e7e-4d9b-82ad-47f118211735,20180827153135,53843,118.85071,32.04414,20180827154340,9895064,118.74228,32.05668,725
f582402c-8e7e-4d9b-82ad-47f118211735,20180827154340,9895064,118.74228,32.05668,20180827154454,9895063,118.74228,32.05668,74
f582402c-8e7e-4d9b-82ad-47f118211735,20180827154454,9895063,118.74228,32.05668,20180827155121,41737,118.81488,31.93437,387
f582402c-8e7e-4d9b-82ad-47f118211735,20180827160526,41737,118.81488,31.93437,20180827170331,9895066,118.74228,32.05668,3485
f582402c-8e7e-4d9b-82ad-47f118211735,20180827170331,9895066,118.74228,32.05668,20180827170418,84862981,118.739602,32.05798,47
f582402c-8e7e-4d9b-82ad-47f118211735,20180827170418,84862981,118.739602,32.05798,20180827170628,84862982,118.739602,32.05798,130
f582402c-8e7e-4d9b-82ad-47f118211735,20180827170628,84862982,118.739602,32.05798,20180827171016,84862979,118.73961,32.05798,228
f582402c-8e7e-4d9b-82ad-47f118211735,20180827171016,84862979,118.73961,32.05798,20180827171213,230835716,118.73369,32.05483,117
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827000000,220749837,118.748045,32.058066,20180827001921,220749847,118.74805,32.058066,1161
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827001921,220749847,118.74805,32.058066,20180827010922,220749848,118.74805,32.058066,3001
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827010922,220749848,118.74805,32.058066,20180827021525,220749847,118.74805,32.058066,3963
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827021525,220749847,118.74805,32.058066,20180827060240,84213766,118.74803,32.05803,13635
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827060240,84213766,118.74803,32.05803,20180827060927,220749837,118.748045,32.058066,407
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827060927,220749837,118.748045,32.058066,20180827082208,220749835,118.748045,32.058066,7961
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827082208,220749835,118.748045,32.058066,20180827082349,84213765,118.74803,32.05803,101
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827082349,84213765,118.74803,32.05803,20180827082435,230809348,118.75126,32.06191,46
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827082435,230809348,118.75126,32.06191,20180827082438,230825488,0,0,3
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827082442,230809358,0,0,20180827082444,230825478,118.748776,32.06107,2
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827082444,230825478,118.748776,32.06107,20180827082526,160959644,118.75013,32.05974,42
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827082526,160959644,118.75013,32.05974,20180827082544,84213786,0,0,18
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827082544,84213786,0,0,20180827082619,84213772,118.74803,32.05803,35
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827082619,84213772,118.74803,32.05803,20180827082643,220750092,118.748897,32.060203,24
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827082643,220750092,118.748897,32.060203,20180827082658,230825477,118.748776,32.06107,15
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827082658,230825477,118.748776,32.06107,20180827082816,220750092,118.748897,32.060203,78
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827082816,220750092,118.748897,32.060203,20180827104227,84297991,0,0,8051
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827104329,220749587,118.74941,32.06112,20180827104359,84213766,118.74803,32.05803,30
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827104359,84213766,118.74803,32.05803,20180827104449,84213772,118.74803,32.05803,50
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827104449,84213772,118.74803,32.05803,20180827104456,230825478,118.748776,32.06107,7
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827104456,230825478,118.748776,32.06107,20180827104528,230825475,118.748776,32.06107,32
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827104528,230825475,118.748776,32.06107,20180827104611,220749835,118.748045,32.058066,43
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827104611,220749835,118.748045,32.058066,20180827104702,220749837,118.748045,32.058066,51
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827104702,220749837,118.748045,32.058066,20180827122502,84213786,0,0,5880
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827122502,84213786,0,0,20180827134440,84213773,118.74803,32.05803,4778
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827134440,84213773,118.74803,32.05803,20180827134726,220749837,118.748045,32.058066,166
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827134726,220749837,118.748045,32.058066,20180827134732,84213766,118.74803,32.05803,6
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827134732,84213766,118.74803,32.05803,20180827134749,220749837,118.748045,32.058066,17
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827134749,220749837,118.748045,32.058066,20180827134848,220749845,118.74805,32.058066,59
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827134848,220749845,118.74805,32.058066,20180827134915,220749836,118.748461,32.057974,27
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827134915,220749836,118.748461,32.057974,20180827135109,220749587,118.74941,32.06112,114
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827135109,220749587,118.74941,32.06112,20180827135155,84213766,118.74803,32.05803,46
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827135155,84213766,118.74803,32.05803,20180827135228,230825488,0,0,33
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827135308,220749584,118.74944,32.061116,20180827135311,220750092,118.748897,32.060203,3
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827135311,220750092,118.748897,32.060203,20180827135314,230825474,118.748776,32.06107,3
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827135314,230825474,118.748776,32.06107,20180827135314,84297991,0,0,0
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827135314,84297991,0,0,20180827135329,220750092,118.748897,32.060203,15
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827135329,220750092,118.748897,32.060203,20180827155616,220749579,118.749806,32.06116,7367
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827155616,220749579,118.749806,32.06116,20180827155642,220750092,118.748897,32.060203,26
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827155642,220750092,118.748897,32.060203,20180827155722,220749579,118.749806,32.06116,40
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827155722,220749579,118.749806,32.06116,20180827155743,220750092,118.748897,32.060203,21
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827155743,220750092,118.748897,32.060203,20180827155832,84213772,118.74803,32.05803,49
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827155832,84213772,118.74803,32.05803,20180827155837,230825478,118.748776,32.06107,5
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827155837,230825478,118.748776,32.06107,20180827155852,84213786,0,0,15
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827155932,220749587,118.74941,32.06112,20180827155935,230825478,118.748776,32.06107,3
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827155935,230825478,118.748776,32.06107,20180827160019,84213765,118.74803,32.05803,44
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827160019,84213765,118.74803,32.05803,20180827160034,84213786,0,0,15
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827160034,84213786,0,0,20180827160116,230825478,118.748776,32.06107,42
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827160116,230825478,118.748776,32.06107,20180827160134,220749835,118.748045,32.058066,18
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827160134,220749835,118.748045,32.058066,20180827160234,220749847,118.74805,32.058066,60
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827160234,220749847,118.74805,32.058066,20180827160532,220749837,118.748045,32.058066,178
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827160532,220749837,118.748045,32.058066,20180827161031,84213786,0,0,299
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827161031,84213786,0,0,20180827161101,220749837,118.748045,32.058066,30
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827161101,220749837,118.748045,32.058066,20180827165158,220749837,118.748045,32.058066,2457
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827191915,220749837,118.748045,32.058066,20180827192147,220749845,118.74805,32.058066,152
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827192147,220749845,118.74805,32.058066,20180827192230,84213786,0,0,43
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827192230,84213786,0,0,20180827192236,220749837,118.748045,32.058066,6
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827192236,220749837,118.748045,32.058066,20180827202941,220749837,118.748045,32.058066,4025
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827225700,220749838,118.748045,32.058066,20180827225725,220145931,118.74819,32.05869,25
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827225725,220145931,118.74819,32.05869,20180827225727,220749838,118.748045,32.058066,2
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827225727,220749838,118.748045,32.058066,20180827231815,220749837,118.748045,32.058066,1248
b3a0ad92-c13b-4fbf-a864-6492ba42e4dd,20180827231815,220749837,118.748045,32.058066,20180827235959,220749838,118.748045,32.058066,2504
44da41f3-b27c-48bf-a4db-53b6530a3a44,20180827075057,230813443,118.758735,32.061606,20180827075114,230825476,118.748776,32.06107,17
44da41f3-b27c-48bf-a4db-53b6530a3a44,20180827075114,230825476,118.748776,32.06107,20180827075135,230809360,0,0,21
44da41f3-b27c-48bf-a4db-53b6530a3a44,20180827112109,9316250,118.734256,32.060479,20180827112112,230816772,118.73961,32.05798,3
44da41f3-b27c-48bf-a4db-53b6530a3a44,20180827112112,230816772,118.73961,32.05798,20180827112134,230850052,118.73526,32.05947,22
44da41f3-b27c-48bf-a4db-53b6530a3a44,20180827112229,230770191,0,0,20180827112246,230816772,118.73961,32.05798,17
44da41f3-b27c-48bf-a4db-53b6530a3a44,20180827112246,230816772,118.73961,32.05798,20180827112253,230807813,118.733381,32.065303,7
9ea7ab88-bab1-4078-9c1e-587825680ac6,20180827204546,84851204,118.764648,32.035328,20180827204550,220219669,118.75063,32.06188,4
9ea7ab88-bab1-4078-9c1e-587825680ac6,20180827204550,220219669,118.75063,32.06188,20180827204556,84851204,118.764648,32.035328,6
9ea7ab88-bab1-4078-9c1e-587825680ac6,20180827204846,230774024,118.750546,32.056463,20180827204855,9449373,118.751138,32.056293,9
9ea7ab88-bab1-4078-9c1e-587825680ac6,20180827204855,9449373,118.751138,32.056293,20180827204921,230825477,118.748776,32.06107,26
9ea7ab88-bab1-4078-9c1e-587825680ac6,20180827204921,230825477,118.748776,32.06107,20180827204935,160959642,118.75013,32.05974,14
9ea7ab88-bab1-4078-9c1e-587825680ac6,20180827204935,160959642,118.75013,32.05974,20180827204948,160959643,118.75013,32.05974,13
9ea7ab88-bab1-4078-9c1e-587825680ac6,20180827204948,160959643,118.75013,32.05974,20180827204950,230809349,118.75126,32.06191,2
9ea7ab88-bab1-4078-9c1e-587825680ac6,20180827204950,230809349,118.75126,32.06191,20180827204953,160959643,118.75013,32.05974,3
9ea7ab88-bab1-4078-9c1e-587825680ac6,20180827204953,160959643,118.75013,32.05974,20180827204955,230809352,0,0,2
9ea7ab88-bab1-4078-9c1e-587825680ac6,20180827205016,161099160,118.7501505,32.06681,20180827205017,84863489,118.74601,32.06161,1
9ea7ab88-bab1-4078-9c1e-587825680ac6,20180827205017,84863489,118.74601,32.06161,20180827205024,161099160,118.7501505,32.06681,7
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827081513,230809352,0,0,20180827081701,160959644,118.75013,32.05974,108
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827081701,160959644,118.75013,32.05974,20180827081728,230774023,118.750546,32.056463,27
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827081728,230774023,118.750546,32.056463,20180827081816,9449373,118.751138,32.056293,48
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827081816,9449373,118.751138,32.056293,20180827081821,230808581,118.753308,32.056812,5
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827180504,230786059,118.76178,32.049434,20180827182707,160959643,118.75013,32.05974,1323
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827182707,160959643,118.75013,32.05974,20180827182721,230825477,118.748776,32.06107,14
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827182721,230825477,118.748776,32.06107,20180827182728,160959642,118.75013,32.05974,7
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827182728,160959642,118.75013,32.05974,20180827182751,230457099,118.75071,32.06257,23
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827182751,230457099,118.75071,32.06257,20180827182838,230809359,0,0,47
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827182838,230809359,0,0,20180827182853,160959643,118.75013,32.05974,15
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827182853,160959643,118.75013,32.05974,20180827182921,230809349,118.75126,32.06191,28
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827182921,230809349,118.75126,32.06191,20180827182923,160959643,118.75013,32.05974,2
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827182923,160959643,118.75013,32.05974,20180827182938,230809349,118.75126,32.06191,15
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827182938,230809349,118.75126,32.06191,20180827183000,160959643,118.75013,32.05974,22
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827183000,160959643,118.75013,32.05974,20180827183120,161099164,118.75015,32.06681,80
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827183120,161099164,118.75015,32.06681,20180827183123,230809350,118.75126,32.06191,3
41eef72a-4aa6-4f4a-aab3-c861e03aadae,20180827183123,230809350,118.75126,32.06191,20180827183351,84223248,0,0,148
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827125547,230835726,118.73369,32.05483,20180827131647,9895064,118.74228,32.05668,1260
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827131647,9895064,118.74228,32.05668,20180827131659,230835713,118.73386,32.05434,12
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827141234,230835713,118.73386,32.05434,20180827142328,84862979,118.73961,32.05798,654
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827142328,84862979,118.73961,32.05798,20180827143005,84862985,118.7388511,32.0542501,397
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827143005,84862985,118.7388511,32.0542501,20180827143532,84862979,118.73961,32.05798,327
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827143532,84862979,118.73961,32.05798,20180827143540,230786311,0,0,8
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827143540,230786311,0,0,20180827151703,84862979,118.73961,32.05798,2483
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827151703,84862979,118.73961,32.05798,20180827151710,230786311,0,0,7
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827162539,84862985,118.7388511,32.0542501,20180827163011,9895064,118.74228,32.05668,272
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827163011,9895064,118.74228,32.05668,20180827163013,84862979,118.73961,32.05798,2
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827163013,84862979,118.73961,32.05798,20180827163150,9895064,118.74228,32.05668,97
5fd818e5-f7e9-4d14-a258-e16184c6d2a5,20180827163150,9895064,118.74228,32.05668,20180827163155,230835713,118.73386,32.05434,5
32138def-2561-4c8d-847f-4eda9298b153,20180827003239,84849668,118.74192,32.04865,20180827014649,9766809,118.74148,32.058667,4450
32138def-2561-4c8d-847f-4eda9298b153,20180827014649,9766809,118.74148,32.058667,20180827014702,9855127,118.7392001,32.0491001,13
32138def-2561-4c8d-847f-4eda9298b153,20180827080815,9855130,118.7392001,32.0491001,20180827080840,9766809,118.74148,32.058667,25
32138def-2561-4c8d-847f-4eda9298b153,20180827080840,9766809,118.74148,32.058667,20180827081137,9855127,118.7392001,32.0491001,177
32138def-2561-4c8d-847f-4eda9298b153,20180827081137,9855127,118.7392001,32.0491001,20180827081147,84864005,118.7393001,32.06096,10
32138def-2561-4c8d-847f-4eda9298b153,20180827081147,84864005,118.7393001,32.06096,20180827081158,9855132,118.7392001,32.0491001,11
32138def-2561-4c8d-847f-4eda9298b153,20180827081158,9855132,118.7392001,32.0491001,20180827081210,9766809,118.74148,32.058667,12
32138def-2561-4c8d-847f-4eda9298b153,20180827081210,9766809,118.74148,32.058667,20180827081227,230806791,118.741827,32.054072,17
32138def-2561-4c8d-847f-4eda9298b153,20180827155756,161099164,118.75015,32.06681,20180827155757,230809350,118.75126,32.06191,1
32138def-2561-4c8d-847f-4eda9298b153,20180827155757,230809350,118.75126,32.06191,20180827155920,230809386,118.75126,32.06191,83
32138def-2561-4c8d-847f-4eda9298b153,20180827155920,230809386,118.75126,32.06191,20180827155930,230825476,118.748776,32.06107,10
32138def-2561-4c8d-847f-4eda9298b153,20180827155930,230825476,118.748776,32.06107,20180827155949,230825478,118.748776,32.06107,19
32138def-2561-4c8d-847f-4eda9298b153,20180827155949,230825478,118.748776,32.06107,20180827160008,84863497,118.74615,32.06169,19
32138def-2561-4c8d-847f-4eda9298b153,20180827160008,84863497,118.74615,32.06169,20180827160015,84297987,118.74621,32.06161,7
32138def-2561-4c8d-847f-4eda9298b153,20180827160015,84297987,118.74621,32.06161,20180827160021,84864004,118.7393001,32.06096,6
32138def-2561-4c8d-847f-4eda9298b153,20180827160021,84864004,118.7393001,32.06096,20180827160110,84862982,118.739602,32.05798,49
32138def-2561-4c8d-847f-4eda9298b153,20180827160110,84862982,118.739602,32.05798,20180827160229,9766812,118.741478,32.058667,79
